#I, J,  Distance,  diameter
1239,1687,21.384,3.0307
575,861,13.724,4.5185
370,2315,19.377,1.483
1961,3559,9.9829,2.9072
81,1739,20.633,3.591
1560,2521,13.936,2.3797
81,130,16.32,4.2218
218,976,19.272,3.5712
237,1005,20.637,4.4808
2658,3238,17.086,2.4198
1207,2374,14.022,1.628
1295,1613,9.6947,2.7254
1948,3356,12.652,2.0619
903,2550,22.472,1.6821
702,2339,23.028,2.8863
870,3027,13.252,2.597
1361,3469,11.855,3.4095
641,1224,16.31,3.3101
641,2214,15.156,2.472
111,2284,22.435,1.518
3070,3560,13.668,2.0432
304,481,14.681,4.4049
3012,3070,5.9895,3.0404
2928,3012,9.5084,2.4958
463,481,17.375,5.1079
2928,3382,13.211,3.4749
599,701,17.903,3.0657
2669,3120,18.564,2.5937
2581,3401,17.602,1.4787
1983,2452,18.603,3.0542
542,2452,9.6729,3.3968
1924,3501,21.179,2.1422
1613,3544,15.468,3.4231
2317,3356,7.8555,3.7663
1948,3857,15.008,1.3734
997,3390,15.257,2.5295
903,1563,12.651,3.3575
973,3027,14.329,3.7015
2329,3079,17.337,2.2268
3079,3417,13.532,2.368
2846,3053,8.0402,3.9138
1922,2410,19.353,0.52977
3307,3469,14.532,1.8722
1614,2889,12.228,2.9963
366,2991,22.227,4.0561
1453,2991,12.615,3.3358
1766,1971,18.398,2.1574
971,1779,12.391,3.3793
399,2337,27.494,1.2118
2087,2337,25.825,1.8295
465,3510,15.983,1.9448
322,599,19.772,2.4875
2012,2432,18.142,1.8505
2651,3238,12.406,2.2649
68,447,12.179,4.5604
2651,3501,17.476,1.3721
2738,3356,14.911,2.8186
903,944,14.871,2.8339
948,2947,14.483,2.6522
702,3435,15.089,2.9752
1438,3053,12.139,2.9301
1598,2387,11.099,2.4098
861,1047,17.734,2.292
693,2652,20.812,1.1569
2153,2785,10.212,2.6003
1659,1909,28.586,1.9277
481,698,22.513,2.1531
2178,2533,16.586,2.531
840,2235,17.067,1.7863
1829,3080,19.192,1.8633
295,3088,11.384,3.4689
1011,1908,7.8146,3.6287
1829,3415,13.636,2.8939
2486,3042,14.652,1.768
292,3042,16.803,3.4956
3254,3709,15.839,2.0484
2285,3580,13.764,2.6011
1413,2617,21.053,2.7983
987,2947,16.177,1.8711
1438,1922,10.993,2.9533
1922,2291,10.854,3.709
2387,2704,12.563,2.6894
2704,2991,13.359,3.068
420,3190,26.175,2.8106
370,971,21.731,3.1719
152,586,14.389,4.7885
1381,3510,20.246,2.0559
463,698,14.299,3.5034
1691,2235,13.416,3.5922
1275,2432,8.02,3.8821
3080,3415,12.43,1.7309
1908,2432,12.26,3.0334
3415,3577,12.521,2.8447
1924,2651,17.497,2.684
1924,3530,18.699,2.3876
1613,1973,14.921,3.1021
997,2617,7.5684,4.0007
1413,3159,23.139,2.0984
2046,2448,26.338,2.1123
2617,3159,12.855,2.5383
535,3027,22.551,2.7367
702,3079,20.553,2.6239
711,3079,19.799,3.1464
2387,2991,13.978,2.3328
1697,2991,9.158,3.8288
2214,3164,8.9661,2.4276
3348,3560,10.977,2.7435
890,2277,15.582,2.6906
2521,2715,13.64,2.2132
1266,1691,16.635,4.1083
1132,2566,12.97,3.1289
2122,3059,12.494,1.7516
2658,3059,9.7692,3.2805
952,1005,9.9537,4.6468
280,2204,10.802,2.5084
2191,3544,15.233,1.6625
2448,3042,8.7366,2.8683
1295,2191,17.819,3.481
944,1945,11.198,3.7884
2781,3615,16.523,1.854
151,2604,12.286,3.6921
948,2962,9.0575,3.2471
948,3006,14.028,1.6196
2600,2962,13.331,0.41259
3369,3752,9.2636,2.0376
2514,3638,8.6602,2.4517
1598,3417,11.042,2.3492
2240,3271,11.589,2.4844
959,1164,9.4785,3.8918
1766,2022,17.646,1.8091
641,2049,17.071,0.77107
1971,2214,13.016,1.8598
1465,1988,10.954,3.4231
2243,2521,8.003,3.0304
2398,3445,8.7302,3.3489
1587,3646,17.75,2.6103
739,2452,12.469,3.3374
3618,3733,17.231,1.8807
2143,3182,15.033,2.3016
2316,3529,7.6312,2.4313
68,292,14.375,5.3281
68,2191,16.018,3.3922
1924,2285,19.217,0.41721
1613,1948,16.779,3.9597
2046,3006,10.741,3.2503
348,2866,16.956,2.8803
348,3748,13.073,2.3739
2444,3860,12.965,2.3832
2444,3615,11.754,2.334
2962,3006,10.309,2.9575
348,870,15.099,3.1983
772,2331,17.925,3.2078
2254,3418,11.078,3.4011
959,2704,14.63,3.3922
772,861,18.878,3.0911
2447,2646,16.562,3.3549
1614,2073,11.938,3.1703
1428,2652,9.3132,3.9421
370,3190,20.682,3.0381
2153,2652,15.036,3.1281
1404,2991,14.275,2.2176
2701,2785,17.527,2.3443
1739,2235,15.099,3.9356
1099,3715,15.614,1.4849
599,2519,15.814,3.2554
1908,2012,19.128,3.2569
1780,2316,7.3088,3.3512
1207,3480,12.181,2.8098
3254,3555,5.8919,2.021
2448,3254,14.288,1.7544
2738,3692,10.202,2.4757
151,2420,17.87,1.7215
1945,3390,10.736,1.7505
2687,3053,9.4268,2.8551
1438,2687,14.045,2.8422
1438,3271,13.226,1.4191
2646,3418,10.414,2.3053
370,1358,16.47,2.8485
1239,1358,17.459,2.5795
1971,3132,17.146,3.3755
794,2055,15.683,3.696
794,2195,13.477,3.4132
502,3614,13.866,2.3831
247,1739,17.095,4.1691
768,1266,16.187,4.0982
2235,2519,11.414,2.4415
3120,3401,13.038,2.1066
3182,3629,11.047,2.1207
119,2204,17.261,4.2621
447,2204,12.245,2.2148
1871,2253,14.667,2.2417
1613,1643,23.678,0.58469
2738,3576,14.059,0.87325
2947,3006,11.022,2.87
702,2936,20.557,2.0517
861,2763,16.172,1.4629
3083,3190,11.943,2.2016
971,3083,9.8798,3.6414
1453,2337,7.5335,3.8411
1432,2195,15.731,3.3894
81,304,17.07,3.7143
2533,2950,14.808,1.7888
714,2390,18.519,2.8395
3646,3765,9.1318,2.4792
2798,3080,18.619,2.9089
1615,3182,15.153,2.7722
2457,3182,12.363,2.2445
1005,2457,12.442,2.089
1924,3580,12.109,3.2248
3513,3709,16.361,0.6586
2947,2962,11.621,3.5632
973,2947,17.361,2.6626
3053,3369,6.3515,2.9932
987,1358,17.505,2.3946
2646,3469,15.171,2.3704
2412,3307,12.843,3.088
641,1971,15.172,3.3667
1378,2701,22.406,2.8993
1138,2430,28.312,2.2266
2928,3169,11.86,2.2138
768,1202,16.502,4.0175
906,3401,12.665,2.73
3351,3555,6.5409,2.6895
1780,3580,12.285,2.7989
2961,3513,11.021,0.96644
3356,3682,9.5409,1.7701
2487,2617,21.353,1.6639
2444,3524,7.184,2.5416
2781,3524,19.331,0.88
3578,3615,10.598,2.1201
535,3189,18.857,3.5724
993,3684,18.717,0.58539
1424,2254,18.423,2.8988
2449,2699,9.6734,2.9425
1358,1687,15.647,2.5324
1687,2412,16.038,1.5687
1239,2412,20.593,2.6453
1164,2991,17.091,2.9644
641,1404,9.9166,3.4832
641,3164,12.6,2.4922
465,2277,14.275,2.3795
3070,3382,10.377,1.2965
714,2270,12.831,3.7074
2201,3252,15.804,3.1252
2270,3778,10.808,2.4606
701,976,14.81,4.113
2798,3629,15.069,2.7025
1829,2798,20.807,2.6787
739,815,12.793,2.7971
237,3182,28.403,1.6995
3204,3480,9.6745,2.4886
2480,3204,13.7,2.5846
3580,3721,10.259,2.2633
2285,3721,6.8318,2.112
1780,2317,14.996,2.468
3254,3513,11.826,2.4813
2317,3682,12.039,1.6928
913,2866,16.795,2.9215
903,1945,8.5923,4.5407
3435,3578,10.106,2.5123
948,3027,9.9397,2.8828
993,2230,17.839,3.187
1424,3684,23.063,2.4132
2687,3271,6.0763,2.5325
1598,2331,11.709,3.6826
2699,2872,13.079,3.1372
1922,3309,8.2176,2.9002
2240,3309,11.492,1.9087
1361,2412,10.275,2.4622
2889,3418,16.656,2.4457
861,2661,17.23,2.9007
69,2286,17.012,2.599
111,1911,14.961,3.7565
502,2938,16.167,2.9251
1099,3456,14.022,2.5697
2390,3778,9.9564,2.0022
2566,3199,7.9835,3.503
1761,3080,15.328,2.8227
1908,3088,19.337,1.108
1587,2798,13.4,2.9121
119,213,24.928,3.8174
1615,2798,15.637,2.8578
68,2204,14.562,3.9392
913,1973,21.051,2.9649
870,3565,12.857,1.0764
2073,2447,25.934,2.5263
959,3800,16.953,2.3598
1971,3164,13.806,1.4975
81,1911,22.603,3.1291
218,2938,22.883,2.5718
2533,3445,9.1655,2.9176
976,2270,17.441,2.7085
3199,3765,12.059,1.708
1202,3625,18.36,1.9934
3415,3525,9.6083,2.3509
175,2204,12.222,4.2665
952,2316,13.193,3.5124
263,2191,11.8,3.4031
1924,3721,13.703,2.458
3501,3721,13.875,1.2501
2738,3682,11.786,1.6972
760,1973,18.156,3.0643
3576,3692,8.2314,2.6647
2339,3576,11.025,1.498
3860,3867,8.9993,1.6535
3565,3748,7.994,2.0498
2936,3417,16.771,2.267
1424,2449,15.575,2.818
388,2073,15.394,3.2096
1111,2704,14.615,2.7848
641,1697,12.726,2.5666
2775,2894,8.4675,3.5089
3012,3560,14.4,2.2328
3169,3382,8.7051,3.5885
2669,3778,21.35,2.1597
3252,3765,10.643,1.9497
1266,3625,16.224,3.5969
213,701,19.312,4.035
542,3625,13.886,2.6132
1908,2581,25.528,1.5614
2798,3182,16.993,1.6344
1924,2316,17.513,2.5505
2448,3513,7.6889,2.4787
760,1295,17.431,4.4537
3524,3857,12.297,0.28335
3748,3867,7.6729,1.9355
1563,3328,15.058,2.8605
3271,3369,9.8559,1.8591
3053,3271,9.5215,1.5772
1424,2872,14.442,2.5643
2073,2889,14.053,2.8767
366,861,19.24,3.8044
1111,1404,8.4861,4.198
1111,2991,13.69,2.6295
539,2284,19.512,2.8269
111,539,27.453,3.0283
486,794,18.494,2.5158
597,2235,12.089,3.8272
698,768,9.9182,4.4485
130,599,27.258,2.0299
906,1275,18.635,3.2782
2351,3088,20.794,0.88096
1275,1908,21.373,3.8913
1761,3415,14.138,1.3136
295,1908,14.283,3.5717
1829,3525,8.3345,3.2489
3525,3577,8.4468,3.1287
175,2156,12.512,3.7904
3059,3733,8.3305,2.7837
295,651,8.5086,5.0152
263,3544,12.843,2.4964
760,913,9.6463,3.5884
2487,3692,20.566,1.1049
2487,3576,20.934,1.7815
903,1354,7.7037,5.192
2895,2962,8.7385,3.2773
2895,3006,14.31,2.1308
948,2895,13.179,2.6451
3328,3752,11.491,2.3149
3271,3752,6.8842,2.4968
1622,2291,13.982,2.5445
370,3083,18.146,2.2774
971,1809,9.7247,3.6032
1779,2345,14.841,3.3191
1955,2345,21.28,1.7222
586,3510,15.286,2.6107
304,2195,12.653,4.0743
481,486,25.275,1.2785
463,486,14.637,4.6871
586,1560,26.422,2.6367
3012,3382,8.3816,3.2877
2201,2477,34.488,1.4756
597,1739,11.217,4.1891
768,1132,20.468,1.0975
1829,2658,14.901,2.8964
1973,3344,14.514,2.0057
870,3189,11.804,1.9335
993,3572,11.993,2.6159
702,3315,18.412,2.4377
2936,3315,7.0581,2.9212
993,1424,10.799,3.5882
2494,3417,14.727,1.7351
1687,2673,8.6191,3.3036
2412,3469,7.8179,2.8998
69,1735,18.55,3.5022
481,849,11.922,4.1455
1132,2434,18.058,0.77224
739,2156,11.612,2.3403
577,2253,15.119,3.4206
2253,3480,12.473,2.2912
2448,3864,8.4089,1.7213
1611,3052,14.641,2.7349
1967,3052,15.759,0.9161
1948,3524,14.447,1.9809
3524,3615,8.111,2.3432
870,3419,14.124,2.0422
3315,3435,7.2692,1.6714
2141,3417,16.765,0.86377
3271,3309,8.5443,2.1068
2687,3309,7.0674,3.1516
2073,3418,17.184,2.4364
1988,2775,9.076,2.6053
1961,2775,21.565,0.28209
502,2256,24.087,3.6576
2201,3456,12.808,2.7916
597,840,21.031,0.82581
1691,2519,8.405,4.3087
295,2351,13.948,3.6963
1761,3609,12.873,2.4469
3415,3609,9.7342,2.2214
1829,3238,14.46,2.7914
3254,3351,7.6072,3.2235
1613,3344,12.825,3.2702
348,948,20.331,0.97196
702,3056,22.624,2.0551
3328,3369,12.108,3.3757
1598,2141,12.689,3.613
1424,3638,15.297,2.3277
1164,3079,15.665,2.8353
1361,2673,12.266,1.6298
3053,3512,7.502,2.9823
2412,2673,7.2246,3.7167
861,2331,12.217,3.4183
2447,3418,19.699,2.5311
420,861,19.703,2.9279
1779,2430,24.657,1.5891
111,3614,23.246,2.5114
849,1739,11.074,3.713
698,2067,11.353,3.3823
1529,2067,12.454,2.5035
1739,2067,9.9887,4.1346
2243,3169,16.981,2.2815
2270,2938,18.732,1.697
597,599,22.781,5.423
3249,3629,12.45,1.7523
739,1510,9.1691,4.7962
409,3204,23.386,2.2744
997,1945,17.374,3.4574
151,1264,15.134,3.7544
3189,3565,7.8091,2.4265
987,1350,15.566,3.4443
445,772,21.667,1.9467
1164,3800,15.05,1.216
2812,3132,11.26,3.0587
481,2195,21.643,4.2022
416,3614,23.118,1.7799
2434,2566,10.227,2.4115
560,599,18.572,2.942
213,2519,19.292,2.0828
3577,3609,7.6065,2.992
1005,3182,12.97,3.4473
1172,2258,15.65,1.3726
2480,3480,14.891,2.9419
3204,3351,23.549,0.28457
1295,3344,17.31,2.23
1948,3692,18.168,1.8132
151,3052,19.523,2.9538
1235,2947,14.13,3.9687
535,3553,25.584,1.0731
1424,2514,17.795,1.1821
445,2331,13.806,3.2975
388,2611,17.53,2.8285
2073,2611,8.7522,4.3257
641,1453,17.718,2.4964
1659,2153,16.621,1.7976
1809,2430,12.985,2.558
463,849,9.3654,4.878
218,2256,27.245,1.919
3715,3827,13.983,1.7285
2351,3120,17.112,1.8399
1587,3249,11.512,2.9108
1615,3249,19.046,2.6167
3182,3249,5.5823,3.155
577,1871,18.443,2.914
263,1613,19.192,1.7149
348,913,11.54,2.559
993,2420,21.009,1.1805
3056,3435,12.756,1.6335
3189,3419,6.596,2.6851
987,1235,17.827,2.6955
2494,2936,11.834,2.4487
1424,2699,12.337,4.0032
1428,2699,15.46,2.5949
1809,3083,11.141,3.2423
2149,2286,10.928,2.5344
1834,1988,6.281,4.4336
1834,2894,11.456,3.297
463,794,23.956,2.3919
1636,2256,12.121,4.2219
3080,3609,15.201,3.1769
2448,3407,15.587,2.403
2046,2895,8.1298,2.4872
2444,3867,15.099,1.786
1264,2420,13.376,1.7298
973,1567,17.264,3.9019
973,1235,20.892,2.386
702,2494,20.478,2.4772
861,1598,18.894,1.0469
1971,2022,14.584,2.1088
1465,2775,12.845,1.2945
2277,3510,19.002,2.3091
2399,2533,17.906,1.6055
2399,3445,11.916,3.1507
130,1636,18.785,2.7965
768,2434,13.716,3.3634
2798,3249,16.359,2.3634
3059,3577,8.1593,1.8344
292,429,20.401,5.111
3407,3864,9.3019,1.8766
2866,3867,11.797,1.9265
3565,3867,9.1734,1.7615
1567,2947,10.852,3.478
3189,3553,9.6276,2.2745
2141,2494,13.033,2.2631
2494,3079,11.324,2.3513
2687,3512,9.4947,3.1871
889,2291,18.971,3.1073
1164,1251,13.828,2.9054
1251,2991,13.357,2.8531
959,1111,8.3911,4.3309
1622,2022,6.8664,4.0614
1378,2785,14.505,3.6088
2345,2430,16.264,3.2929
1735,2149,11.693,2.6803
3012,3759,4.9193,2.4594
463,2067,10.453,3.6906
698,3729,9.2558,2.8365
768,3729,14.015,3.2943
1510,2452,8.9697,4.1268
1587,3364,7.9527,3.5952
1829,3577,14.5,1.3258
68,429,11.751,5.2149
1857,3254,9.6299,3.5944
292,3254,26.96,1.7676
263,1295,17.028,3.5954
1264,2604,14.149,2.9079
3056,3578,11.873,2.2096
3315,3578,10.109,2.8805
2687,3369,8.1138,2.5275
502,1636,26.345,1.6865
714,2938,15.955,2.5828
2167,3625,8.8053,3.1004
542,2167,16.363,1.7301
1829,3609,18.152,2.2635
119,2156,18.814,3.4147
295,577,20.9,3.4726
292,1857,25.084,3.1676
1857,3042,15.59,2.351
3692,3840,11.884,1.7605
993,1264,19.189,3.0781
948,1567,10.332,2.4557
2611,2889,14.192,2.6791
1834,2775,7.9588,4.2252
586,2277,19.746,2.727
976,2256,16.115,2.4655
976,2938,20.088,1.7672
3610,3827,10.943,1.4396
768,1691,17.767,3.089
1761,3827,15.235,2.8657
2167,2452,13.034,3.5301
2798,3364,10.771,3.0232
815,2258,16.451,3.7253
2258,3544,17.376,0.8269
2487,3840,18.822,1.6331
3576,3840,8.7109,1.7067
1567,3027,9.4867,3.7415
3056,3315,11.151,2.8398
2699,3638,10.362,1.852
1358,2412,16.645,1.4824
641,2238,10.829,3.8545
1453,2238,18.208,3.0245
152,3493,10.59,3.6754
152,1560,23.618,2.3155
2938,3614,11.528,2.5697
3252,3561,10.45,2.906
3561,3765,8.9306,2.2556
1099,3827,20.61,2.115
542,1356,12.516,3.5466
3059,3264,8.2431,3.0919
119,429,19.798,4.4984
3042,3656,12.688,2.3219
3042,3864,8.8198,1.9348
1948,3344,10.094,2.4268
993,2604,20.321,2.8546
1567,2962,8.3336,2.3338
870,2328,19.902,2.3705
2141,2331,10.68,1.6729
1358,2673,9.4631,3.4908
1728,2652,10.068,3.1523
2701,2999,13.77,1.4846
2022,3132,14.283,3.2388
3348,3592,10.086,3.0885
2055,2195,18.867,3.4343
2093,2775,12.327,2.148
486,2055,13.494,3.8514
714,2277,21.14,3.3495
991,3169,17.55,1.9407
768,1356,7.9606,5.0571
1458,1908,14.27,3.5148
1275,1458,11.579,3.7617
1510,2156,8.0913,4.2259
3264,3577,10.291,2.0779
1005,2316,12.34,2.8202
3524,3578,13.793,1.6638
2046,2947,14.512,3.1002
348,3565,13.023,2.2808
2141,2936,12.874,1.9223
1164,1598,22.298,3.0229
2243,3759,14.432,1.1985
849,2067,10.799,4.3458
597,1691,13.894,4.5523
1773,3401,18.961,2.5616
560,701,11.755,5.3204
1691,2167,7.7604,4.8125
3059,3618,20.06,1.755
429,2204,17.807,3.961
577,3480,14.975,1.9412
409,3351,12.412,2.8131
1496,2191,12.67,3.2643
2046,3407,18.689,2.715
2328,3027,15.021,2.855
1354,1563,16.06,2.6657
1350,1687,12.58,2.9241
2291,2395,18.697,3.3877
959,1404,18.859,1.4309
2652,2785,18.569,2.2926
1423,3083,14.054,2.764
1404,1971,20.005,2.3468
2785,2999,11.993,3.318
301,2337,13.489,2.9049
971,2345,16.963,3.1541
1834,3205,11.525,3.7269
2277,2862,16.956,2.6735
1560,2277,19.333,1.3369
2938,3046,7.4971,3.8404
1773,2243,15.948,3.1301
2380,3646,17.499,1.37
3249,3364,10.958,3.4207
2432,2793,13.505,3.4661
3656,3864,7.4994,1.5319
3576,3740,7.3772,2.6569
348,1747,19.62,2.7072
3553,3565,11.535,2.4002
445,3553,16.695,3.005
2494,3315,10.661,2.4695
1148,2387,16.877,1.9544
889,1622,10.378,3.0516
2149,3205,8.8763,2.7197
539,1911,9.0811,3.739
2862,3614,15.999,1.9782
130,1309,32.986,2.361
813,2270,18.698,2.6611
289,976,12.896,3.9763
1356,3625,8.9298,2.7624
1458,2432,12.442,1.2573
1908,2793,12.436,3.2804
3059,3776,12.184,1.2921
3577,3776,7.1612,2.3983
253,1005,23.531,2.6684
2221,3513,9.7917,2.779
3692,3740,8.9686,2.8661
1747,2895,8.2208,3.4172
445,2141,9.1958,3.7743
1598,3079,14.302,2.012
1148,1164,14.902,4.1235
889,959,20.838,1.7464
750,959,17.061,3.0316
750,1404,21.032,3.2197
1111,1251,9.4753,3.6258
1809,2345,8.4755,2.793
714,3046,12.574,2.0606
1309,1739,20.098,0.39677
906,1773,16.044,3.0347
3618,3667,9.4672,2.3327
3059,3667,10.398,2.549
577,651,12.49,4.0497
68,639,15.531,3.5042
1780,1924,25.863,2.5229
639,1496,7.8701,5.0161
3042,3513,12.405,2.3472
1413,3345,23.261,1.8505
2617,3345,8.5691,2.7618
348,3189,15.536,1.3849
3419,3565,8.9796,2.091
1235,1567,12.422,2.7778
3369,3512,8.2221,2.1515
1728,2611,14.838,2.5634
1622,2395,14.077,2.8287
301,2028,14.487,2.8955
2812,3116,8.4359,3.4617
152,3510,15.12,2.0857
1089,2201,23.588,2.9887
130,560,22.136,2.3351
714,3778,15.849,2.242
1691,3625,9.3405,3.4554
3525,3609,11.077,2.542
68,1771,25.818,1.7538
1857,3351,11.246,2.9733
760,1496,16.917,3.9558
3407,3656,12.9,2.7496
997,3345,13.711,2.3482
315,861,15.2,4.1292
1148,1251,8.6047,5.1965
2073,3136,7.9857,3.3882
397,2055,27.675,2.9446
1465,1834,13.715,2.7956
1465,2093,13.106,2.1553
463,1169,20.26,3.4958
152,2277,19.401,2.9581
2093,2399,11.424,2.4706
2256,2938,8.3938,2.4626
597,1309,13.008,3.9145
2434,3729,8.6621,2.9241
3199,3561,12.324,1.3103
1494,1691,12.468,4.1556
768,1494,11.877,4.4989
906,1458,12.669,3.3644
3264,3776,7.1189,2.9887
1829,3421,10.936,2.9407
1771,2204,22.873,3.342
263,2258,9.4035,2.9106
1342,3204,17.537,3.2442
1611,2480,23.032,1.9791
3240,3682,9.5044,2.4161
2866,3565,17.775,1.5873
2328,3419,16.327,2.688
973,1350,22.903,1.6778
1598,2494,17.915,1.9695
1424,2610,11.881,2.8889
2699,3233,10.191,2.7344
3172,3309,10.497,2.6033
366,556,25.855,3.2428
1423,1809,8.5002,4.3654
1659,2785,16.608,3.0643
481,1169,28.186,4.3744
69,1089,17.76,3.4278
1544,2243,15.975,2.4255
1308,2243,19.111,2.7124
1308,3169,11.905,2.3595
1773,3169,11.76,2.6843
597,2519,12.989,2.0062
3404,3646,18.183,2.0524
906,3217,9.6159,3.5157
1510,2167,16.672,0.86101
119,2167,23.514,3.3451
3238,3421,6.7539,2.8394
1342,3480,11.496,3.0764
2800,3204,11.477,3.0413
2317,2595,19.19,0.89202
1715,2046,14.928,2.2083
2046,2962,9.2107,3.3778
2936,3578,11.29,1.9851
2254,2610,13.714,4.0835
2687,3172,20.044,2.4721
315,2331,16.587,2.6519
101,420,13.16,5.1191
420,1423,25.755,0.66248
69,93,10.448,5.9038
1169,2195,27.348,2.8588
111,3804,20.832,2.0117
2862,3046,11.676,2.8649
849,1176,11.953,4.5031
1176,1739,9.9216,3.9312
81,1309,25.597,4.0476
2398,2399,16.758,3.0043
991,1773,11.328,3.489
813,3778,14.617,1.8071
768,3625,11.294,2.2407
3252,3404,14.831,1.9715
1275,3217,18.46,2.2791
2316,2905,15.008,2.7864
2480,2800,16.129,2.2052
1780,2595,20,1.9702
2595,3682,12.802,1.6848
2974,3692,16.039,1.683
2974,3524,14.002,2.8745
2958,3740,11.089,2.8613
1433,2947,15.662,2.0281
445,3565,22.542,2.8107
1235,1350,14.925,3.845
1092,1428,20.718,0.88156
959,1148,13.416,3.8356
556,1453,23.357,3.0154
1111,2637,11.262,2.451
1404,2637,12.752,3.213
672,2337,11.937,3.9551
1378,2999,10.192,3.2851
3493,3592,13.752,2.2569
397,486,20.39,3.4904
486,1169,20.581,5.2775
1544,3759,11.574,2.1269
714,2862,17.293,2.8359
81,849,23.738,2.1868
1356,2434,13.698,2.9791
597,1494,11.158,5.2092
1099,1605,27.984,1.8471
1605,3827,16.025,1.825
1132,1356,18.638,3.9811
1773,3217,9.736,3.5588
213,2878,20.563,2.2144
119,1510,23.419,2.0786
2369,3609,10.283,2.7854
2369,3577,10.327,0.88043
253,2038,19.746,2.4202
119,3538,27.612,2.9581
577,1342,9.3889,3.3974
3240,3692,15.835,1.5076
1715,2895,11.533,1.7562
1235,1433,17.113,2.6863
445,2936,15.311,3.9603
2999,3136,9.4566,2.2768
101,2028,21.07,3.3067
1911,3804,13.692,1.8925
304,849,20.783,1.3689
486,698,23.727,1.945
2256,3046,9.0238,2.9076
701,2256,21.695,2.2938
289,701,13.808,4.3817
1275,1773,23.269,1.0225
2380,3252,15.567,1.628
2369,3264,8.9649,3.5637
3264,3667,9.4507,2.3641
3182,3283,14.519,2.159
1005,3283,13.562,2.8914
815,2038,14.208,3.01
292,3538,23.71,1.4932
263,1771,8.34,3.5982
1924,2905,20.022,2.3138
1857,2221,8.6799,3.8635
2221,3254,12.309,1.9731
3407,3513,10.948,1.3183
1350,2673,17.455,2.7303
2291,3172,19.201,1.1442
1092,2699,17.643,2.7451
1092,2652,18.085,0.78773
1251,1404,18.664,1.009
889,2022,13.842,3.1098
1728,2785,19.283,2.0445
370,2478,16.015,3.1097
672,1453,14.923,1.1097
69,2149,15.526,2.6915
486,3729,20.579,2.6629
1176,2067,7.8599,3.1474
3046,3134,7.2299,3.4475
2938,3134,9.444,2.6041
398,2201,18.186,3.6801
2434,3199,11.813,1.7442
698,1494,16.354,3.535
714,813,21.388,2.6013
701,2878,9.2668,3.7404
906,3120,17.691,1.8615
906,2351,22.608,2.9799
906,1908,23.188,1.7907
2154,2798,15.425,3.0242
2658,3421,16.129,0.28314
1295,1401,9.8549,4.8305
3511,3721,9.9028,2.7073
903,2047,13.597,2.703
348,2328,12.455,2.8867
445,3578,24.12,2.1649
959,1251,11.665,2.7612
315,366,26.409,3.2668
101,861,17.706,1.9121
315,420,22.761,2.9254
2611,3136,9.8012,3.3585
889,1404,24.587,1.7742
101,1423,29.161,3.4397
1423,2430,12.557,3.5611
1169,2055,23.589,3.8579
2434,3208,11.686,2.5688
2380,3404,14.86,2.5341
1081,2452,9.9557,3.8671
2221,3042,14.522,1.6599
1401,1613,11.823,3.0554
3042,3407,14.275,2.1189
1948,3240,11.025,2.4243
2779,3656,9.066,3.0264
1945,2047,15.253,2.4899
1433,2962,10.45,3.2123
348,3419,12.405,2.6562
1433,1567,9.5404,3.5869
315,556,12.1,4.4698
1378,1659,20.223,2.1911
1494,1739,16.818,1.3467
560,1636,13.993,3.3936
984,3199,11.719,2.7202
560,1309,23.687,2.9474
3249,3283,9.6611,2.5135
1924,3511,12.853,2.7494
1715,3656,14.457,0.69694
913,1747,18.858,1.83
1354,2047,7.9828,3.6617
2958,3056,8.251,2.9587
1016,2331,16.325,2.8601
1016,1598,19.733,2.0428
750,889,11.057,3.5307
2478,3083,13.111,1.2208
641,2637,12.352,3.6886
511,3083,21.999,2.4112
81,1636,23.845,2.5148
1739,1925,14.657,1.3916
2256,3134,10.876,3.6863
984,2434,13.912,2.6069
1494,3625,11.715,3.2354
3404,3765,17.845,2.0683
2380,3364,12.586,2.9185
2154,3249,9.5078,2.6529
651,2351,10.628,3.9471
151,3398,15.841,3.5213
1433,2046,9.7366,4.1494
2395,3172,16.486,3.3277
410,420,26.856,1.364
410,2430,14.396,4.2857
304,539,30.525,0.31105
1544,3592,18.572,1.3913
3614,3804,12.577,1.6291
398,3561,13.86,1.6009
3199,3208,9.0729,3.7722
3170,3827,14.154,2.2422
2789,3778,15.416,1.9625
617,3120,14.227,2.7124
739,1081,17.758,3.3696
2154,3364,7.8414,3.6831
2658,3776,16.188,0.2818
429,1771,23.552,3.2506
1771,2191,14.199,1.1964
263,1401,11.395,3.7461
1924,2595,23.292,2.4707
997,3819,19.026,2.3902
3740,3840,9.875,1.9939
3419,3553,9.0088,2.8752
100,1424,18.248,3.513
2687,3752,15.873,1.7816
2610,2611,14.612,2.6981
889,2395,18.807,2.85
101,366,26.711,2.3447
2680,2785,11.85,3.035
511,1809,15.281,2.9541
1494,2067,13.236,3.0406
597,1925,12.853,2.6302
1609,2398,15.23,2.3743
1356,2566,17.105,1.4203
1761,3170,11.589,3.1359
1458,2793,14.127,3.0256
2369,3667,8.6384,2.7107
3525,3776,9.8203,2.4696
1771,2258,16.906,2.8844
1496,1771,12.431,2.717
639,2779,19.66,3.295
1715,2779,9.9847,3.2506
1715,1747,12.236,2.9087
2974,3578,13.215,2.1762
3298,3328,9.0359,2.3039
3298,3752,13.904,1.6288
100,993,12.406,4.46
1016,2141,11.261,3.5928
511,2345,14.493,3.6523
