#I, J,  Distance,  diameter
2110,5890,14.579,2.1019
4276,4992,7.4704,1.6338
4992,5146,14.705,1.7071
4992,5578,7.6855,2.4777
2035,3312,15.825,2.1948
3196,3999,17.598,2.3554
3999,4762,13.01,1.9178
2035,2623,13.28,2.3975
2532,2623,8.5136,3.1103
709,1981,13.735,3.1725
3538,4826,12.703,2.494
2226,3928,15.959,2.1188
3183,5907,9.8372,1.6806
2890,5931,16.877,1.3963
2136,4178,19.446,1.2104
2136,5541,15.513,1.1291
1189,6145,13.139,1.8627
2365,4385,8.6812,3.2661
1833,2365,8.1911,3.9166
360,3088,16.488,2.3997
1781,2752,9.7792,2.9936
470,617,16.483,2.059
198,3088,12.885,3.4065
959,2828,16.187,2.9753
514,1224,17.896,2.7296
2446,3702,22.141,0.28248
111,346,15.408,3.849
346,493,8.659,4.5265
1559,2448,13.176,3.1339
61,394,19.157,0.28494
1203,2496,14.314,2.7579
113,134,22.512,3.218
529,570,25.812,1.2606
886,3451,7.2611,3.5909
533,5224,12.133,1.3874
182,1622,11.501,3.6179
414,1485,19.235,2.3582
1399,5880,22.81,1.7325
96,759,19.392,4.3064
3440,3748,10.274,3.1988
3748,3770,14.252,1.8778
686,3770,15.862,1.9259
2532,3312,10.257,2.7945
3101,4992,12.77,1.7505
3065,3181,21.763,0.28476
3570,4826,19.206,0.39708
2443,4826,16.755,0.28462
4653,4826,6.9489,2.8441
768,2959,8.2666,2.6017
768,826,18.112,1.5829
3928,5484,11.435,2.4928
4677,5338,6.4345,2.1378
747,1251,13.384,2.9338
3439,5541,12.509,1.5797
2136,5612,20.227,1.2962
670,2852,20.474,1.9711
470,899,11.316,4.537
2198,2752,15.143,3.126
1140,2365,13.791,3.6912
821,909,16.487,2.2236
959,1883,10.577,3.3913
1261,1772,16.339,1.295
120,267,18.082,2.754
657,4480,10.503,2.2766
1664,6144,12.367,1.9644
4042,6144,11.279,1.6327
61,442,9.7688,5.1705
2829,4254,8.548,3.4157
128,150,15.399,2.5888
319,3733,22.095,0.92944
2119,3657,15.25,2.628
4443,4992,11.846,1.2747
319,3312,15.167,3.326
3101,4951,23.076,2.1344
1628,4762,13.198,1.473
527,4550,11.447,2.8337
5407,5702,10.104,1.7916
1549,3854,14.521,2.5881
2890,5654,19.083,2.1348
1189,1892,10.748,3.0319
2838,3371,9.6321,2.9725
1195,6145,19.929,1.131
889,943,12.551,2.6563
1833,4385,17.236,1.2978
470,1585,15.664,3.0983
675,2828,16.729,3.3887
1261,3935,16.167,1.572
198,465,14.761,3.5335
69,2102,20.658,2.9161
120,2619,15.022,2.8069
73,514,24.895,2.8553
3235,3716,14.196,2.4656
967,3716,12.637,2.3094
851,2496,17.718,2.3325
134,472,19.013,3.5976
607,1058,20.69,2.403
45,1622,17.798,3.6934
45,2773,24.475,2.7868
3398,5325,9.2246,2.3542
1364,2902,7.8754,3.3086
1439,3195,9.0914,3.0426
2127,4443,14.282,2.188
3655,3999,15.139,2.098
5407,5908,7.4703,1.7083
2443,2957,16.036,1.2146
4677,5931,7.8116,1.3979
715,1682,15.852,0.58397
752,3394,11.165,3.1185
1921,2752,12.031,3.8379
1434,2828,14.798,3.3796
821,2102,8.2083,3.4808
514,1844,15.049,2.9556
93,657,22.271,1.7939
851,5433,18.803,2.2417
113,442,19.482,3.1923
4028,6144,7.751,1.4744
3716,4254,7.5916,3.2042
4028,4766,7.3792,3.2054
529,2496,10.586,2.9916
113,128,11.366,4.4794
1485,3118,10.085,1.7352
1000,5880,17.908,1.6754
1351,3690,5.4016,3.066
2110,3690,13.732,3.1964
4276,5258,12.694,1.8792
1021,2623,15.694,2.5585
2111,3466,19.069,2.9095
2339,3317,19.448,2.0037
1251,5584,17.691,1.6276
1251,3027,11.945,2.9197
198,617,13.365,3.1782
3095,3702,8.314,2.519
120,1214,17.779,2.8895
493,1844,14.955,2.5166
267,357,17.011,1.1254
315,985,16.111,2.47
68,1071,16.37,2.3071
1807,2121,8.0436,2.8588
720,1464,25.375,2.1287
3398,4733,9.6179,2.2188
720,3566,16.48,2.4973
261,2773,12.021,2.6217
119,1364,27.126,1.346
686,3748,7.7536,2.6869
3628,4510,11.873,2.1221
509,3998,12.967,1.9207
1443,3466,21.772,2.6866
5421,5908,8.0107,2.4233
1387,5421,16.395,0.39931
2889,5421,12.696,2.339
747,768,12.554,1.8149
2136,3439,16.894,1.9794
1892,2852,10.52,3.1074
943,2593,14.114,1.9809
476,959,17.748,2.5548
1140,1214,17.74,2.66
69,357,20.739,2.1821
78,1214,16.14,3.833
724,2382,11.291,1.9091
99,141,22.951,3.6104
533,1807,8.5866,3.5148
2902,5880,17.925,1.9107
2773,3195,14.13,2.9472
3733,3748,11.586,2.229
686,3733,18.711,2.523
686,915,11.317,2.5131
5484,6059,8.0704,1.8269
2339,4955,20.57,1.7877
4483,4956,12.006,2.3171
5335,5654,9.7989,1.7545
1124,3371,9.5805,3.6504
1189,2852,14.408,2.4017
1682,5454,10.536,2.0705
3371,5359,9.9845,1.5221
752,4407,15.485,2.3984
456,2323,25.764,1.95
470,597,12.5,2.2217
1772,3095,18.58,1.4178
66,3626,22.79,2.5727
3626,4277,15.044,2.0848
315,5433,13.907,2.2599
233,315,18.693,3.3972
5208,5433,13.193,1.6326
2199,5208,11.474,2.3183
306,1071,16.232,1.9512
113,306,15.211,3.5995
2059,2448,10.428,2.8264
564,823,20.009,2.1769
724,2121,10.888,2.8083
1485,3119,15.564,2.4634
2041,3118,13.295,1.3254
96,3566,17.922,1.8963
96,3195,15.681,2.3261
3340,4510,8.0764,2.7721
509,1439,18.691,2.5357
3628,4276,13.272,1.4028
4351,4443,12.52,2.3935
1628,3999,14.478,2.0625
4762,5090,9.6328,2.4443
4951,5836,14.859,1.8667
4951,5661,9.0034,1.3689
709,1021,9.6645,3.7206
3668,4245,11.325,1.8011
1981,3668,10.097,3.3215
1387,5407,11.592,1.7846
2957,4653,12.164,1.4309
1528,3854,12.634,2.733
3038,4099,15.148,2.4832
4483,5654,15.597,2.1129
1140,1833,14.191,2.1947
346,617,18.68,0.2835
346,465,15.068,4.3769
78,120,16.681,4.7221
66,2448,20.32,2.0839
724,4254,10.115,2.5792
134,724,24.699,1.0773
1063,2086,18.84,2.6255
1063,1464,27.661,2.3123
3118,5224,8.2674,2.1594
1350,1622,7.5365,4.1948
2041,2561,13.257,2.7329
2787,3398,15.359,2.5867
4351,4992,12.002,0.96703
915,3312,9.4693,3.1484
4443,5146,11.014,2.7807
3657,3999,13.105,1.9835
3628,5578,13.131,2.4539
3101,5578,7.6979,2.1078
324,4565,10.262,0.90567
2111,5407,12.039,1.8297
749,3668,12.282,2.2313
2339,2957,15.361,2.487
2889,3038,10.003,3.2658
3038,5338,11.258,2.4999
1703,3931,9.2588,2.5076
1549,1902,16.36,2.4457
3038,5582,15.839,1.3145
4483,5584,11.023,1.816
3394,3826,9.6502,2.4831
238,1195,25.315,1.9291
340,476,8.5669,4.2155
456,1883,16.822,3.3725
1883,2063,11.756,2.7481
2093,2446,11.677,2.8358
2446,3095,8.85,2.7457
1772,2191,21.416,3.1007
3626,5433,9.9678,2.1269
61,113,17.216,3.5391
472,839,17.261,2.5073
1807,2437,9.3761,1.9299
533,2437,12.037,2.4517
2086,3566,8.5679,1.8654
2820,3770,13.494,1.876
2419,3998,7.0688,3.0477
1824,2419,25.488,2.3142
4276,4351,8.8096,2.2425
2623,3312,7.7879,3.1327
509,3799,23.482,2.0352
3799,5175,20.637,1.7373
3466,3988,14.299,1.9563
3466,3602,18.277,1.7244
1443,4565,15.285,1.6593
4290,5661,13.625,1.4206
4987,5908,12.323,1.7215
1528,2959,15.73,1.9298
4533,5542,15.904,1.3633
1528,2541,14.37,3.0731
1149,3793,11.032,2.7863
3793,5907,13.206,1.3928
1192,5907,12.113,2.3291
4099,4483,11.736,1.8926
198,346,8.6888,3.8185
357,1140,13.213,1.8273
1559,2059,13.609,2.8157
2829,3716,9.0687,3.2862
2437,2829,22.226,0.87628
1739,4719,15.601,0.41836
5442,5838,10.44,1.5788
4733,5838,9.0713,2.4399
759,3566,10.369,3.2087
1350,1520,12.782,2.3159
119,2820,29.48,1.3677
2127,5569,11.525,2.037
686,1364,21.232,2.0839
1363,2419,17.109,1.7826
2127,4276,18.001,0.82984
3340,4276,14.67,1.6325
4276,5578,9.2214,1.6334
3602,3657,16.473,0.88715
4951,5642,17.23,1.9179
1628,5090,12.353,2.3964
749,2623,13.107,2.7904
3982,4290,10.647,1.6453
709,3668,12.166,2.993
2339,2776,16.668,1.53
1902,3027,12.704,2.3571
1124,4186,11.196,2.0356
238,6145,17.761,1.8081
943,2365,16.293,2.312
2752,3935,16.143,0.96943
909,1042,17.021,3.492
1042,1140,6.7602,4.0572
357,2619,11.643,1.9666
120,357,13.405,3.4671
111,911,10.743,3.6285
2199,3626,19.812,2.1304
262,1348,16.421,1.3289
233,851,16.696,3.0916
306,839,18.956,3.4921
99,823,14.675,2.3336
182,755,22.469,2.6616
692,1482,21.303,0.51148
1482,4719,18.473,0.66041
1000,3548,20.158,2.5636
1196,5673,11.138,2.2953
2498,4510,10.216,1.902
2110,4443,9.2994,1.9479
509,2419,18.898,2.9605
1780,2512,14.322,1.5619
324,2512,10.465,2.9539
3466,5407,18.156,2.6308
1228,5381,20.037,1.3581
3366,5343,7.2191,2.4766
2549,5542,13.184,2.2471
1703,2339,17.554,1.7445
1192,1892,17.011,2.2666
3504,4582,13.812,1.409
456,4064,13.486,2.5258
617,1167,14.386,2.4263
2191,3095,19.411,2.312
2199,2448,15.114,1.6029
68,306,17.236,2.4557
2121,4254,12.388,1.627
1196,4719,14.157,1.6843
45,3306,19.908,2.6392
5325,5673,12.154,2.0416
1259,2498,13.244,2.5177
2127,4351,16.668,2.2121
1824,3799,20.6,1.5136
3982,6059,13.74,1.6725
5343,5381,7.2981,3.1371
1981,3793,12.951,2.5248
2379,5484,9.8051,1.7623
3183,3793,13.544,2.7367
2226,2379,15.471,2.1296
2339,3013,18.528,0.28164
2136,3024,20.993,1.7681
1567,3439,16.607,1.5256
1682,2190,7.4152,2.846
909,943,14.758,2.4454
357,2102,10.475,3.4523
61,73,9.8634,5.2509
61,730,18.17,1.8968
2496,5208,19.054,1.8283
1559,2496,12.141,3.4387
2029,4766,14.122,1.8522
472,724,14.882,2.8729
472,2222,12.551,2.7777
128,595,19.498,1.9468
2029,2359,13.532,2.1291
692,2359,10.038,3.3974
533,3118,9.1593,2.4691
3119,5224,10.115,2.2507
3118,3119,7.0993,3.0538
1196,2196,11.874,3.1777
2196,3548,13.281,3.1553
338,2773,14.978,3.5638
1514,1520,14.722,2.3974
1259,2119,14.839,2.3338
3340,4351,17.357,1.4726
2590,3602,17.105,2.2508
2038,3602,17.763,2.5307
527,3466,10.965,3.4796
1902,2541,14.457,3.2178
1567,2226,20.946,2.2487
752,5931,16.31,1.322
3504,5335,10.917,1.7688
2838,4671,10.394,1.3899
340,456,17.7,1.4376
493,1167,10.868,3.9976
166,1348,14.065,2.9717
99,3089,11.817,3.3761
1624,3089,8.4864,3.297
710,1008,14.403,2.673
45,1008,22.649,2.908
1000,2902,12.113,2.8221
1514,3195,12.341,2.0833
2820,3748,10.848,2.4504
919,2119,22.633,2.2335
96,2419,19.932,2.1076
4675,5258,10.841,2.1959
2590,3657,10.694,2.657
5429,5858,6.1014,1.5658
1443,3799,26.379,2.4199
3799,4565,21.118,1.7772
2512,4565,12.455,2.3637
3038,4677,8.7302,1.8724
747,2541,17.283,3.1108
1251,3051,13.169,2.9145
1567,2136,16.391,2.4697
2890,3504,18.065,2.2874
59,238,20.347,2.4948
315,3626,13.776,2.372
3235,5797,9.3325,2.7001
181,315,19.065,1.2254
851,3264,18.038,2.1489
3264,5208,11.997,2.9375
61,68,12.393,1.9463
2627,5208,15.674,2.6755
1559,2627,17.904,2.5445
595,886,9.2132,4.1467
692,4719,12.804,2.0774
135,595,22.44,0.69622
1514,2773,17.365,1.7338
3340,4675,14.409,1.8848
3999,5090,10.318,2.0687
883,1021,22.516,2.1319
4653,4748,10.01,2.2184
2541,2959,19.099,2.319
1703,5343,14.212,1.2164
1902,3854,10.462,2.1979
3674,6121,13.558,1.9442
3027,3051,10.131,2.2831
2734,2838,12.231,1.9173
4671,5359,9.9116,1.8087
3394,4407,8.9255,2.5129
1833,3062,7.5952,3.1474
357,1042,7.7175,4.1393
1261,3095,9.1606,1.8497
78,6144,22.403,1.9143
61,181,16.08,2.3748
2829,3235,21.771,1.5789
4766,6144,11.296,2.004
595,1464,31.068,1.0693
720,3647,12.213,3.082
2773,3306,8.0572,3.1738
2498,3999,18.37,2.0946
2119,3999,19.443,2.1472
509,4534,15.817,2.9433
3101,5146,7.8507,2.1697
1824,4172,21.09,1.8547
4951,5429,13.035,1.3117
5661,5836,9.9283,1.8662
4987,5421,12.588,1.7612
5597,5908,9.1154,2.2697
2541,3854,9.4244,2.685
3038,4483,21.058,1.7821
4939,5931,7.8583,2.2069
2190,3674,20.262,1.4436
340,4457,10.936,2.6488
2323,4064,9.2434,2.6712
4064,4457,7.2736,2.4126
340,959,15.397,1.7819
959,4064,13.992,3.4963
617,1986,12.187,2.3967
1140,3062,12.548,1.5865
675,4214,10.066,3.0109
1224,1844,13.134,3.4277
1261,2191,16.174,2.7258
101,166,18.126,3.0312
326,489,15.146,3.1103
93,489,15.03,3.7903
73,181,14.167,1.9555
181,336,16.48,3.0802
936,2041,20.014,2.2996
45,1350,25.242,1.9445
1364,2820,12.147,2.2844
319,2735,20.432,2.3205
2419,4534,9.9974,2.4421
1628,2590,9.5944,2.4998
3799,4172,14.789,2.1608
5578,6039,7.2696,2.0909
4914,5858,12.494,1.4356
4987,5090,12.084,1.8966
527,3799,26.962,1.6839
4987,5768,9.3231,1.8012
527,2512,20.963,1.3028
5407,5597,5.6607,2.6229
2762,3538,15.114,1.4601
2957,4748,16.318,1.2176
3038,5421,17.734,1.7395
3931,5343,13.443,1.5011
1273,6121,14.059,0.94381
752,5508,20.791,1.9214
3826,5508,19.468,1.8894
5584,5712,15.236,1.6974
752,3504,12.357,2.2968
340,622,23.576,1.7718
2323,4457,16.387,1.7736
622,2752,12.061,2.2965
466,1434,23.311,3.4615
2063,4214,12.03,2.4337
166,489,18.755,4.1397
3626,5208,14.78,1.4262
315,336,19.49,3.1151
61,128,18.582,3.2792
1203,1285,22.784,3.2184
2437,3118,12.227,1.7839
533,936,8.981,4.0727
1008,3306,9.0915,3.5703
2086,3647,16.958,2.2324
3398,5838,9.8921,1.9769
720,2480,8.1896,2.9162
1350,1514,12.136,2.9016
4112,4443,18.865,1.8578
686,2735,10.563,3.0527
3982,5661,9.307,1.6406
3928,6059,10.407,1.8877
768,2512,10.544,2.2303
2379,6059,12.304,1.5922
2379,3928,7.104,2.393
1192,3183,18.021,2.021
3024,5462,10.88,1.8992
1567,5910,18.827,1.7064
2734,3027,12.78,2.1646
3371,3646,9.0199,2.258
1214,3062,14.437,2.0488
489,537,14.671,3.713
3264,5433,9.3808,2.0241
3264,3626,13.802,2.5566
2077,2222,14.667,0.28327
1807,2077,12.646,2.0617
2077,3533,11.53,2.3766
141,755,17.505,2.7219
338,2480,20.94,3.0495
414,4513,18.878,2.3533
2820,3440,11.931,1.4131
4351,5146,12.747,1.9977
4351,5578,10.335,1.6077
2590,3999,11.515,2.5504
5146,5642,7.3637,2.438
5642,5836,10.322,1.9764
4914,5661,13.475,1.7374
1426,4748,28.378,1.4998
4748,4826,6.9546,1.9011
2329,2957,14.567,1.5569
554,5907,13.921,0.71557
747,3051,14.707,1.7482
1902,3051,12.159,2.3691
1883,2323,9.9757,2.5159
360,597,12.085,2.7926
597,1986,10.249,2.3568
198,1167,10.585,2.6707
315,3264,13.259,2.2165
68,843,14.838,1.7689
2496,2627,15.897,2.8912
595,3451,13.761,2.6989
936,3118,12.516,2.8617
686,2820,13.711,3.5648
3690,4513,13.113,2.1671
4276,4510,12.892,1.4724
1351,5072,15.508,2.0592
2119,3996,16.722,2.7733
3101,6039,8.233,1.9427
3628,5090,23.396,1.7661
3361,4565,16.216,1.8441
3361,3799,23.619,2.1603
59,137,18.69,2.47
5611,5654,10.826,1.7765
3646,5359,8.126,2.2497
59,321,10.885,4.6263
1261,3905,17.99,2.3537
597,1167,12.097,2.0743
537,675,17.509,1.7971
465,911,10.609,2.3183
111,2269,17.411,2.8691
73,843,22.765,4.1296
2627,3264,12.572,2.8502
851,1285,18.676,2.7317
595,1063,21.344,2.7052
971,5442,23.998,1.8337
971,5838,17.33,2.0314
710,1622,12.294,1.5452
2735,3733,19.988,1.7755
4443,5765,7.1472,1.5283
5146,5765,7.2635,1.9173
2419,3988,20.366,1.8902
2038,2590,14.933,2.8316
2038,3988,14.867,1.8067
3988,4172,13.881,2.6236
749,883,18.926,2.8066
709,883,16.686,2.7245
2762,4826,7.4792,3.0429
4826,5542,9.9496,2.4707
2329,2776,12.16,1.8083
768,2541,16.674,2.5602
2339,2549,20.91,1.6569
554,3793,8.352,2.9106
4677,5493,9.6534,1.0082
5493,5931,8.5699,1.5705
3826,5910,10.795,1.9491
1124,3051,10.852,0.88666
1251,4186,12.052,2.1491
340,2828,10.419,3.1833
466,1921,26.061,3.1684
1986,3088,11.525,3.4258
198,1986,11.927,2.734
1444,1883,11.885,2.6342
346,1167,9.7539,3.2967
675,2063,16.765,3.0688
111,702,15.409,3.7381
346,702,9.1984,4.2389
514,843,16.43,2.9455
3716,5797,11.772,1.372
472,2077,21.8,2.8423
1063,3647,8.5871,3.007
2561,5569,7.8119,2.6986
2735,3748,14.014,1.4177
2127,4675,13.437,2.1875
1259,4510,12.757,2.2193
5429,5642,7.5028,1.7809
3101,3628,28.342,1.6339
3101,5836,9.6816,2.2928
2512,2959,10.861,2.9219
1528,3301,18.934,1.8571
887,2456,15.895,2.433
887,3183,13.535,2.2154
1567,2379,25.797,1.9912
554,1192,11.713,3.5556
4483,5611,12.065,2.4146
2838,3646,11.688,1.4337
3371,4186,10.35,2.299
5440,5654,10.982,2.1688
1444,2063,11.438,3.248
20,181,16.998,3.6586
414,2561,10.434,2.3446
3398,4517,9.8675,2.5797
2296,3195,15.362,2.7056
1439,2296,13.089,3.2417
2110,4112,9.0527,2.9267
2735,3312,13.815,2.2266
883,2623,27.074,2.0332
5421,5597,8.0951,2.202
883,3668,12.924,2.9214
752,4939,17.691,1.3962
752,6091,11.56,1.4809
4483,5712,9.6632,1.7409
1567,5462,9.606,2.8497
2190,5454,16.286,1.1306
821,943,22.956,1.7707
360,1986,10.537,3.7348
2752,3905,14.157,2.5446
1042,2365,20.063,3.0387
1167,1986,9.4231,2.7572
851,2627,13.48,2.3245
2448,2627,18.116,2.4916
20,61,13.871,4.1911
533,2077,13.629,2.4135
2437,3119,13.485,3.1333
1008,1622,8.0269,3.4386
2480,2773,15.522,1.5872
2404,3195,14.391,2.5742
96,2404,9.6704,3.0385
759,919,20.231,2.2775
2110,2127,18.071,1.2231
2419,4172,18.229,2.0996
1443,3361,23.184,1.7464
5090,5768,10.432,1.1862
4290,4914,13.273,1.4071
3472,5421,11.986,1.9461
2889,3472,17.966,1.3179
1426,2416,28.555,0.96097
2329,2339,9.2837,3.0279
212,5343,15.625,2.0916
212,3931,11.009,2.2423
1567,6076,12.503,1.8156
5508,6091,18.56,1.5222
3674,5667,10.271,1.9561
4483,5743,9.1718,1.9924
2734,3646,8.5053,2.5744
3504,5654,7.8739,1.7516
466,622,25.963,1.3354
466,476,25.733,2.2042
466,675,17.188,2.7897
2059,2496,10.074,2.0557
99,756,16.136,3.7404
692,2029,17.609,1.535
1520,3733,17.537,2.7664
2110,4513,14.154,2.4552
2590,3996,21.803,1.7235
5072,5858,13.558,1.3766
3999,4987,18.3,1.1406
1426,2329,31.035,0.28302
3051,3371,12.54,1.3533
909,2995,13.719,2.8142
821,2995,18.115,2.3706
2063,2828,17.111,2.4142
2059,2109,16.941,2.7525
20,233,16.354,3.6363
20,128,18.081,4.1481
755,2708,10.745,3.0103
182,2708,22.264,1.1987
692,5442,17.972,0.83022
1063,3566,10.741,1.6309
3648,5325,16.042,0.28156
3566,3647,10.872,0.93025
1008,1350,7.8365,3.6293
759,954,16.885,2.4235
4351,4510,14.971,1.6498
3628,6063,19.927,1.3071
2512,3361,18.631,2.3027
527,3361,13.193,1.5206
2416,4748,8.5172,2.8372
3038,5493,12.887,2.2042
1579,3931,7.5514,2.9427
2226,5462,16.344,2.3791
137,1579,12.314,3.1614
3504,4939,13.702,1.7595
2190,5667,15.009,1.6967
2734,3371,11.861,1.0535
5611,5743,6.3009,2.4062
1883,4064,10.672,1.6307
514,983,12.533,3.7455
493,702,14.848,2.2106
101,2191,9.031,3.4931
1230,2109,15.546,2.9354
233,1285,15.119,2.9735
1075,2029,19.1,2.3906
2196,4719,15.255,1.5229
2480,3647,7.1855,2.7021
3398,3648,18.186,1.5022
2127,4112,12.933,2.4547
5578,6063,17.663,1.5208
2038,3466,12.382,3.0534
5768,5904,6.9133,1.5379
5421,5904,10.55,1.8111
205,709,23.011,3.0369
205,1228,25.073,2.3351
2339,4748,14.633,2.0198
1528,5752,21.364,0.28631
1703,2329,14.031,1.64
887,1192,15.511,2.3923
4939,5493,7.4381,2.3057
1708,4677,14.758,0.28323
1708,5931,14.235,1.621
5910,6076,10.677,1.7495
5508,5910,10.16,1.9666
1251,3557,19.008,1.1052
2890,5611,21.932,1.2787
2365,3062,17.902,2.3481
597,1844,15.489,0.28168
2102,4072,12.708,2.2771
189,465,18.443,2.5038
2269,5797,16.544,1.7925
68,2845,15.034,2.7291
233,336,14.165,3.688
5797,6157,4.1185,1.4355
3716,6157,9.9558,1.3062
529,2109,16.936,3.3909
756,823,8.8821,3.6924
607,4615,14.447,2.4987
141,2708,18.029,1.718
710,2708,11.039,2.562
692,971,19.321,2.5799
96,2480,12.637,0.69617
3158,4513,12.817,2.7831
4510,4675,11.743,1.8896
1351,2110,16.816,1.8292
915,2623,16.715,1.9536
5072,5429,9.9535,1.8942
4914,6122,8.7703,1.7809
4914,5429,13.004,1.6452
3101,5749,18.976,2.3345
5090,5749,12.656,1.6
324,3361,19.116,0.93155
3928,3982,12.475,1.6803
3668,3793,16.823,1.9254
887,5752,10.047,2.2558
4553,4939,11.277,2.403
2226,3764,22.945,2.4564
137,321,11.569,4.0229
3646,4671,7.2331,2.7978
238,1189,31.262,2.2929
4027,5454,17.311,1.1315
476,3028,14.473,2.9971
1153,1883,7.7648,3.7232
198,2462,18.574,3.0386
1261,2446,14.889,1.5647
1167,1844,10.567,2.3663
111,189,18.547,4.0826
493,1655,17.313,2.1158
1655,1844,13.224,1.8573
2829,5797,16.841,1.6957
141,4615,18.649,2.8781
338,3306,18.256,2.9738
3648,5673,7.4199,2.4299
414,3158,11.192,2.848
1514,2296,9.6647,2.5467
96,3011,17.459,3.4691
2110,5765,9.0674,1.9396
4351,5765,12.335,1.2499
6039,6063,11.219,1.3349
5858,6122,10.424,1.392
1443,3127,22.983,1.6671
4874,5836,22.881,1.8894
2307,3038,15.709,1.8786
997,5343,13.016,3.1713
2549,6121,13.433,1.4719
3557,4186,12.826,1.9803
5440,5611,11.921,2.0218
2828,3028,6.2601,3.5535
959,1153,14.759,2.3377
357,2995,10.75,2.3926
2102,2995,9.527,2.4115
189,346,18.995,2.9146
843,983,16.217,1.5231
823,1348,10.756,2.7575
2448,2496,14.213,2.6533
99,2247,16.819,2.5972
1679,3566,15.25,1.8889
2787,4517,19.968,0.28238
919,3996,17.4,2.2032
2419,3011,12.647,1.8053
2110,3308,10.854,2.0323
1351,3308,13.998,1.6773
2038,4172,12.111,2.0839
3101,4351,13.764,1.8737
3127,3988,18.377,1.9547
3127,3466,15.979,1.9538
3982,5836,14.821,1.35
3982,4874,17.625,1.7251
2307,5421,13.978,1.5676
3472,5407,14.321,0.28291
3038,3472,18.172,0.8927
2329,5343,13.739,0.83021
887,3793,16,0.28065
212,997,15.445,3.7438
212,1703,17.588,2.1968
3301,3854,8.1877,1.7978
3674,6015,15.675,0.52827
5712,5743,10.137,1.1786
302,2323,10.303,3.4329
340,4064,12.523,2.3865
1153,2063,15.563,2.4963
983,1224,19.925,2.8791
73,635,18.915,2.5536
2109,2448,12.154,1.6838
113,292,15.492,3.5809
692,1075,17.264,2.3088
1467,2902,15.948,2.9951
1000,1467,13.031,3.2869
2480,3195,21.01,2.4825
2561,3158,9.353,2.4403
2239,3195,14.712,3.1665
4351,4675,10.917,1.7591
3308,5072,7.184,2.3694
915,1455,13.939,2.345
4112,4351,10.639,2.081
1259,3999,14.885,2.2319
3799,4534,8.8514,1.9267
5090,5872,13.531,1.6397
5768,5872,11.175,1.2992
2649,3982,13.474,1.8402
2379,2649,9.468,2.5535
2762,5542,11.597,2.9444
3301,5752,16.954,1.9389
3764,5462,12.037,1.702
3676,4939,14.672,1.3946
6015,6121,9.7252,1.4947
4939,5121,7.6647,2.755
3504,6091,7.9346,1.3405
3504,4407,12.303,1.4896
3646,4186,13.117,2.191
1153,4064,11.369,1.835
465,2462,16.887,2.3583
189,911,13.654,2.8921
514,942,14.012,3.4968
73,983,30.421,3.5058
843,2845,7.6475,3.6384
1348,2401,10.225,3.2409
724,1807,16.423,0.64325
20,595,23.397,3.4746
1063,1679,10.933,3.1181
96,954,24.438,1.9585
1455,3312,10.475,2.2236
3101,6063,20.371,1.2351
3999,5170,16.857,1.8196
4987,5170,10.78,1.7095
3472,4987,22.313,1.7329
205,883,23.414,2.8459
3472,5597,7.5671,2.0267
1567,1725,20.058,2.7316
1902,3301,10.979,3.1226
1708,3038,12.746,1.6853
4553,5508,14.436,1.9488
3038,5271,17.041,1.7947
1057,2549,23.496,1.5082
1057,3674,22.531,1.3648
1708,4939,11.871,2.4222
3504,5121,7.7236,1.4985
2734,3051,8.9342,1.587
3504,5611,12.28,1.5146
59,4027,16.357,2.0819
340,3028,13.159,2.8166
2828,4064,15.797,1.6149
1153,1444,11.177,3.082
702,1655,14.317,2.935
166,2401,17.538,3.4115
315,358,13.428,2.8818
724,2077,15.896,3.489
3548,5367,17.65,2.3748
2196,5673,9.9281,1.914
2404,2480,10.504,2.6794
1439,1868,18.774,2.3063
509,1868,27.276,1.8477
4748,5542,10.388,1.9738
4553,5493,7.2044,1.9716
1725,6076,14.567,2.0055
1725,5910,20.558,1.4919
3027,5011,15.919,1.4311
3826,6046,14.946,1.6209
1189,3363,26.361,1.862
943,4307,14.136,2.8933
302,1883,14.938,1.4429
1291,2102,14.84,2.8602
357,682,15.752,2.3437
120,682,12.671,4.0607
336,635,8.8186,3.5315
1388,5797,13.823,1.2635
306,2845,16.376,2.4538
2059,2422,14.266,2.1235
2422,2496,11.818,2.5041
306,472,20.17,3.8678
595,1285,15.987,2.785
692,3169,7.9135,2.6766
1399,1467,17.157,2.4252
1679,3647,13.003,3.1974
1364,1467,15.197,2.1232
686,1455,17.458,2.8245
2623,4168,16.122,2.8869
2762,4748,9.5065,2.8681
2329,2416,14.208,2.2555
2339,5542,21.597,0.91008
1725,2379,16.342,1.823
4371,5910,13.951,1.4673
1708,3676,8.6574,2.8407
5667,6015,8.3565,1.8119
5508,6046,18.409,1.6882
2734,4671,10.346,1.7708
2136,2898,16.042,1.866
1153,2828,14.038,3.1441
470,1721,20.89,1.4131
1239,1844,9.9231,2.6901
489,2401,16.63,3.6428
73,2845,16.933,3.0615
1388,2829,26.453,2.1157
851,2679,13.412,2.9259
724,3716,13.374,1.4757
2422,2627,13.66,3.353
1285,2679,12.93,2.2657
292,306,12.066,3.9824
529,756,28.332,2.108
1196,3648,16.852,1.423
1000,5367,24.433,2.5812
4444,4513,10.062,2.5248
96,107,17.922,0.39772
1259,3996,9.4222,2.4974
3996,3999,15.695,1.6449
4351,6063,17.561,1.5245
