#I, J,  Distance,  diameter
123,1225,32.819,2.1531
207,1221,29.694,3.3396
207,1398,30.302,0.51011
1131,1225,25.652,2.8019
123,644,36.331,3.9071
875,1474,15.884,3.9721
858,1221,10.186,6.3663
1398,1635,12.25,2.5567
1155,1447,18.916,4.0353
1058,1447,27.283,2.1537
601,994,22.432,3.9463
314,1436,38.143,0.74241
315,779,14.55,6.3084
644,1474,21.719,4.4541
858,936,22.385,2.1831
9,456,44.729,3.0394
119,285,18.052,7.3023
662,1459,20.985,1.5956
72,326,32.06,7.4628
994,1158,28.253,2.206
325,591,12.599,7.3042
591,1491,14.05,3.2705
279,1298,22.542,3.8758
380,1100,23.459,5.6288
273,471,16.654,4.6526
493,1100,22.584,3.8892
9,669,36.494,3.6013
75,1398,26.702,3.0229
75,1557,23.621,3.5784
710,1398,34.144,2.0394
285,758,19.139,6.327
72,1336,29.183,3.8188
124,190,36.736,1.2758
190,718,18.435,6.6486
627,1041,28.049,4.0093
85,718,17.962,4.3106
273,779,21.314,3.3446
700,1390,33.108,1.3137
380,493,13.457,6.4533
26,87,29.409,7.8899
21,986,39.678,1.7976
1360,1557,23.115,1.9672
577,794,18.612,3.9707
662,1208,16.769,5.9394
1208,1218,33.416,1.6907
591,749,22.518,5.7242
123,1131,25.113,4.231
599,788,18.479,3.1844
315,471,16.362,5.1349
58,380,26.251,4.7496
87,909,26.003,5.748
58,971,32.232,3.249
981,1174,19.526,2.465
1133,1296,11.853,5.1125
926,1557,17.64,3.9308
433,458,29.253,3.1252
701,1606,30.602,0.48994
215,273,32.843,1.4262
215,1390,24.588,3.5394
725,1178,16.464,4.126
971,1293,27.089,4.1938
383,1133,20.733,4.7155
398,1606,26.992,0.27413
398,1224,28.559,3.6434
481,757,16.058,6.1877
325,1131,21.454,4.8713
380,1298,22.315,4.1514
524,701,35.734,0.79825
847,870,25.802,1.6237
506,1459,13.256,5.0529
506,662,10.801,7.3135
506,1013,20.228,3.8914
937,1013,22.95,1.2603
182,1100,21.258,5.1633
236,380,32.267,5.0057
186,215,30.785,1.3089
87,1092,23.716,5.9126
213,611,24.07,5.8964
177,1374,28.008,3.608
334,1027,33.106,2.3566
398,701,18.191,7.4776
33,898,13.523,6.0056
414,1624,13.693,3.6873
273,1390,31.878,1.0526
936,1221,16.633,4.7999
1110,1535,17.559,3.2581
1027,1398,17.863,1.5683
701,1058,30.968,2.8111
36,757,32.202,5.1546
468,870,26.04,1.6838
85,190,13.85,7.4445
182,471,13.19,5.4384
380,491,27.625,4.4777
87,111,20.343,5.5999
952,982,23.174,1.853
215,1374,17.692,5.0481
285,1459,23.489,2.0987
506,937,19.484,3.213
725,952,15.818,4.8806
952,1008,18.585,5.0476
1266,1635,22.337,1.0209
1093,1535,11.373,4.4119
458,926,19.032,3.3871
1013,1459,15.258,4.7155
124,591,17.918,6.3273
529,1215,16.761,5.6693
213,786,29.011,6.1776
493,889,25.905,4.557
458,1398,19.821,3.8248
334,433,31.139,5.2639
536,870,18.846,5.7933
468,536,15.965,4.5936
36,314,31.734,4.156
529,1331,19.64,5.1741
211,1298,28.834,4.7176
211,1100,28.319,5.8956
213,1390,21.38,4.8481
147,213,10.786,9.4574
471,889,15.55,4.6362
186,889,32.255,2.2885
1178,1221,31.381,2.6432
986,1535,17.799,3.3161
1110,1395,14.926,4.9888
415,508,12.933,5.8098
335,508,30.496,3.6427
503,1416,32.813,2.8388
190,690,25.187,3.3762
364,932,18.948,5.4692
211,380,14.83,7.3462
273,845,36.079,0.84914
700,889,32.999,1.313
875,1178,15.941,4.5949
236,495,15.655,7.5677
36,415,15.559,6.5269
369,994,22.865,2.0706
932,1522,20.743,3.5944
215,1575,23.641,3.9256
936,1266,22.726,2.2153
9,794,25.959,6.2295
1158,1205,30.487,1.095
279,380,21.448,4.0758
611,1174,19.581,4.3563
177,245,40.767,3.8863
937,1208,24.775,3.5238
182,315,20.48,8.3459
779,845,27.531,1.9937
700,1575,25.508,1.035
491,495,14.336,5.5254
781,1281,17.411,3.5489
781,1274,26.016,4.5767
780,1155,32.164,2.7796
684,870,14.722,5.0551
627,1416,36.532,2.4956
84,190,33.934,4.6057
1111,1491,15.254,2.4473
697,1097,25.917,4.366
612,1097,20.41,4.6443
147,215,23.503,4.4149
780,1296,30.844,0.79834
1398,1557,12.677,3.0567
84,124,12.071,8.5829
325,1111,20.66,3.9612
9,1113,42.143,3.1351
995,1274,15.187,4.4375
9,1133,30.572,4.4291
986,1426,19.963,3.0824
1110,1426,20.391,4.7652
926,1355,12.41,5.0295
335,1355,16.645,4.6611
334,415,20.624,6.0578
415,433,24.018,2.0881
414,994,23.03,1.0211
84,665,26.736,4.5821
190,665,13.693,6.6322
697,1215,24.704,4.5514
540,1298,18.264,4.5435
845,1390,16.295,3.855
889,1575,23.742,3.4576
495,1178,27.812,1.605
1296,1584,20.024,2.4547
733,1447,33.292,3.063
326,536,21.339,6.6661
292,434,30.549,4.7001
434,1416,15.96,4.0955
1131,1491,24.731,0.74241
165,779,18.535,6.0499
279,540,13.36,6.7997
383,1113,35.738,0.27128
1133,1563,11.34,4.9767
285,446,20.531,7.6654
709,1336,23.859,3.7016
434,503,33.848,3.9347
665,718,12.687,5.376
85,540,22.277,5.9862
21,87,22.83,9.7092
245,495,17.95,6.2564
677,1266,24.514,3.733
780,1584,16.514,2.979
165,845,12.916,6.546
909,932,29.035,2.2476
177,1575,29.142,2.1896
858,1178,28.789,1.7878
1113,1374,22.004,2.8199
780,995,24.914,3.618
17,321,29.719,5.501
33,321,17.96,8.0388
994,1205,29.165,1.7092
889,971,12.318,6.618
493,971,29.586,0.94477
611,1113,15.901,3.6479
418,981,29.235,3.4402
22,418,33.477,5.0217
334,458,28.288,3.4873
701,733,30.345,4.1511
684,790,17.332,6.4655
994,1624,14.802,2.7032
591,1111,12.704,6.1428
529,779,35.248,1.3643
891,932,24.808,1.7302
182,211,21.942,6.855
58,1220,21.887,4.861
495,1221,33.315,2.2567
781,848,24.853,4.2303
1563,1584,13.465,3.1977
458,1182,23.003,5.1596
475,1182,22.012,4.0813
393,757,23.386,4.3195
446,1013,24.349,5.7509
72,709,34.688,5.7071
1215,1572,9.2117,4.3987
1331,1572,16.775,3.047
434,1023,14.664,5.273
123,325,27.028,4.1791
786,1390,15.784,4.847
806,1178,9.5712,5.8177
848,1281,22.815,3.6951
75,1016,21.556,5.4971
790,898,11.88,4.8801
393,415,12.512,7.0389
446,787,29.8,3.5945
36,1357,21.738,4.7705
434,627,43.848,5.1295
697,1023,26.536,2.6657
564,627,26.664,3.9951
123,591,21.481,5.1387
165,529,28.292,4.1322
147,1390,14.449,2.9484
87,932,39.995,5.1991
380,1220,14.291,6.5058
591,1131,15.273,4.9794
612,786,13.598,6.2684
58,495,18.609,3.648
418,1174,31.353,2.8727
1016,1398,22.207,2.798
1016,1557,20.559,3.3124
1266,1343,19.588,2.6481
1155,1312,26.492,3.1139
119,199,18.268,8.5472
321,898,11.777,6.0564
446,1459,21.303,4.3264
369,1148,19.582,5.2572
123,124,25.304,5.4486
697,1038,12.038,6.1421
303,971,32.378,4.2926
245,848,25.997,6.0826
780,1274,25.4,4.392
1224,1355,16.285,3.5168
593,1013,9.6882,5.7955
506,593,17.993,5.4688
1205,1334,14.188,4.0423
1111,1131,8.3933,5.6802
190,279,21.726,3.9562
303,1293,19.89,2.4407
806,1221,26.325,2.3595
936,1206,15.018,4.3796
677,1496,17.139,3.444
1266,1496,25.684,3.7192
995,1312,15.932,2.9639
1133,1503,12.528,4.7924
788,1632,14.624,3.0143
612,697,22.88,3.7109
58,303,22.463,3.3221
848,1584,14.485,3.3764
780,1312,12.777,5.0466
335,1182,24.238,3.6763
17,810,34.86,4.7865
321,810,16.09,5.2831
684,733,12.895,4.9263
529,697,24.042,2.6583
495,806,19.38,1.8862
794,893,12.646,6.2614
995,1477,15.224,4.0595
917,1110,35.174,0.52649
733,1409,17.141,4.5126
564,932,26.709,2.2647
211,540,20.781,6.3801
211,493,16.605,6.4367
236,1220,26.875,3.2041
971,1575,13.035,3.8981
213,1374,24.645,2.4741
1206,1221,11.133,4.7931
1343,1398,12.939,3.232
1093,1395,16.187,2.9713
458,1355,22.899,1.8074
414,1148,25.198,1.166
994,1148,12.038,3.6407
493,1220,15.004,4.1163
245,303,16.559,7.7879
180,611,22.74,5.9149
917,1395,12.954,5.1057
36,393,14.144,5.8928
1013,1334,17.302,5.0258
612,1038,12.353,4.8109
786,845,15.083,5.7991
21,50,33.472,4.1179
926,1477,26.619,3.2467
119,917,39.411,0.40007
326,701,31.305,2.952
415,757,20.751,3.6246
593,1205,19.349,3.5461
599,932,26.259,1.7165
491,1087,21.529,5.2429
806,858,25.571,2.94
297,1266,18.927,3.8073
1133,1584,19.046,2.2786
835,1447,12.765,4.4957
1409,1447,19.221,3.9527
17,1068,43.457,2.6508
577,810,19.619,6.3199
446,593,14.33,6.2346
937,1334,24.133,1.6204
495,1087,11.701,6.0565
611,1374,28.382,1.4998
180,1113,23.255,3.2138
1426,1535,20.177,3.0595
1182,1355,9.3338,4.7455
199,285,28.1,6.0387
709,1357,11.834,4.6353
1148,1624,16.361,1.9298
697,1138,16.938,5.857
780,848,25.166,4.3783
458,1343,23.541,0.8969
199,758,16.957,6.3597
393,508,18.253,5.1796
529,1138,16.022,5.5632
677,1206,18.718,5.7138
276,1133,21.727,3.3183
1027,1343,16.394,3.2578
1395,1426,14.175,3.7277
835,1503,9.217,4.3416
314,757,24.462,3.0186
529,1572,24.345,2.7852
84,671,23.45,5.5683
529,1038,19.584,4.2953
182,493,19.611,3.9222
9,276,23.642,6.2295
1205,1391,17.614,4.117
494,725,15.549,5.3946
494,952,11.423,6.0833
1374,1575,16.875,1.2644
577,1068,24.232,3.8602
1182,1224,18.732,2.3114
199,446,28.711,6.999
119,446,31.22,1.2925
593,1334,13.602,4.8119
1023,1632,18.841,2.7536
491,806,22.109,3.0684
50,87,30.875,5.0082
199,917,34.13,3.1875
232,757,21.925,6.0762
468,771,29.466,3.7027
846,1624,20.57,3.0427
665,671,16.455,5.3017
84,123,30.755,3.8543
123,690,31.865,0.67026
22,634,27.578,6.1665
1413,1447,14.245,4.1874
41,1459,20.675,1.2428
506,1334,26.925,0.27587
1038,1138,11.558,4.6435
123,190,33.374,4.961
1094,1409,25.535,2.9343
701,1409,27.032,3.0049
41,506,16.769,5.3109
536,771,17.643,5.438
529,845,27.837,1.2291
362,564,24.121,6.2809
215,1392,26.058,3.0633
806,1087,19.704,4.7882
180,213,18.699,7.1887
50,634,26.149,6.9356
1274,1312,21.202,1.6834
276,1503,12.099,4.7513
733,1094,29.205,4.2162
497,1224,26.21,3.388
41,446,13.258,6.6549
232,314,16.391,5.8341
72,771,31.482,5.5192
182,540,18.062,3.3356
147,1392,17.97,4.2388
236,1087,28.216,1.571
593,1391,15.478,4.5856
1374,1392,14.416,2.6929
418,893,19.482,4.755
995,1318,16.865,2.3666
62,1131,19.052,4.952
62,123,11.845,9.1558
362,932,19.969,4.389
491,1220,24.625,1.2076
58,782,30.92,2.3051
110,952,20.491,4.0945
180,1374,19.055,2.3255
577,893,21.405,4.4898
926,1241,26.786,3.1681
508,1182,25.729,2.0459
190,540,26.657,4.6323
435,1390,15.414,2.2309
211,889,14.184,6.4792
444,725,20.264,4.3124
444,1178,23.421,2.7362
147,180,18.833,7.6413
41,593,13.34,7.0455
314,1357,19.795,3.9017
846,994,20.979,2.6799
444,806,19.217,4.9652
58,1087,24.09,0.26853
301,1113,27.345,3.9789
301,611,28.604,5.2149
203,677,26.228,3.5818
1274,1318,9.5008,4.9944
1312,1413,15.973,2.5766
129,684,18.845,5.4073
33,1148,32.549,2.0066
846,1148,15.889,5.3968
914,932,18.886,4.7076
211,1220,14.541,6.2037
303,495,21.123,1.7569
203,1266,28.517,1.3267
418,634,24.959,4.7175
33,238,39.573,4.7975
788,1066,31.707,3.2162
435,786,15.67,5.707
744,1221,18.046,4.2228
203,1206,22.841,3.8582
917,1426,11.235,5.4818
497,1355,19.891,3.0815
147,435,15.337,5.3056
213,435,27.279,1.0213
525,677,26.835,4.1877
297,1496,19.769,2.2748
794,1169,17.873,4.4114
522,701,9.2756,6.9085
33,357,29.34,4.9626
36,232,23.618,3.0046
1066,1632,22.302,1.4467
435,845,16.246,5.776
1392,1575,19.455,2.1723
744,1206,9.4775,5.1343
781,1318,24.872,1.4375
297,1343,23.355,3.7091
1318,1477,13.758,4.678
9,1169,17.821,6.473
577,1169,17.525,5.6985
124,130,25.199,2.9405
130,749,25.65,0.89556
182,889,21.296,5.1479
782,1220,14.936,4.3218
444,525,27.764,4.4048
744,806,26.91,0.79805
1221,1304,15.167,3.8104
75,368,31.335,3.6153
917,1093,23.378,4.471
684,1094,27.617,1.8758
129,790,16.212,6.0365
238,1148,19.725,5.4008
238,1391,14.719,4.3271
1087,1220,16.256,2.1746
444,952,20.595,5.2149
1206,1304,10.221,4.8617
368,1016,19.02,4.9763
995,1001,21.054,0.53024
1001,1312,9.2827,3.9885
508,968,21.799,2.6938
238,994,24.788,5.1331
752,994,19.418,4.814
130,591,28.44,6.6563
907,1023,18.73,4.6137
697,907,23.847,2.666
444,494,17.841,6.4847
203,297,11.965,7.0833
297,822,12.288,5.6239
1001,1477,17.194,3.3692
321,550,17.125,4.5401
326,694,22.605,5.8197
848,1274,18.077,4.579
458,1622,18.887,3.5083
129,1094,16.7,5.1083
550,790,12.708,5.5427
508,696,26.607,0.49095
321,357,22.166,6.1962
782,1087,18.88,4.6767
303,1087,20.032,4.1521
203,1496,14.91,5.1302
1241,1477,13.454,4.2426
696,1182,14.3,4.6665
334,393,26.573,3.0377
238,446,23.41,4.543
84,130,18.13,7.145
303,782,25.515,4.4377
276,835,15.775,5.9951
807,1355,21.815,3.2862
232,1357,18.392,3.9242
1334,1391,13.411,2.4784
434,1566,23.057,3.7516
362,627,26.403,5.6282
368,1477,15.909,3.9725
497,807,24.207,4.6639
694,701,19.726,5.5346
752,846,22.209,6.6494
84,591,30.604,2.7653
123,130,20.942,4.7904
165,435,17.402,6.8364
110,494,17.64,5.8936
497,522,25.23,4.4001
393,968,17.822,4.504
393,439,13.728,7.0649
36,439,28.584,0.79865
434,907,21.147,5.3367
907,1632,21.701,3.0538
914,1066,15.653,4.6023
62,110,45.376,5.6012
180,1392,12.021,4.8342
444,744,22.139,4.2538
744,1304,13.773,4.4027
368,1318,16.136,4.2937
458,1497,23.559,3.4174
321,790,23.586,4.285
62,591,29.927,2.4516
640,697,30.378,2.6679
677,744,21.154,4.2868
1091,1343,18.1,3.0862
1001,1413,16.36,4.7046
835,1094,21.401,4.1556
321,1096,12.701,5.0262
232,439,16.938,7.2951
232,393,20.027,4.8062
612,640,32.508,3.6873
1016,1091,16.28,4.4956
1093,1426,18.008,0.99025
550,810,22.553,3.5754
439,968,19.84,4.2806
439,757,25.075,1.7678
627,940,11.927,5.2693
640,907,15.587,6.0349
540,1299,13.145,4.1834
780,1084,10.493,4.75
965,1027,26.801,2.0231
1027,1497,22.627,1.9441
807,1241,15.508,4.2739
497,1182,20.587,2.814
326,1388,24.651,5.1292
1208,1466,17.429,2.9936
434,1066,31.227,3.2373
211,1299,16.141,5.2028
211,782,15.999,6.6965
50,1571,26.512,3.9324
965,1343,16.045,2.3941
807,1182,24.852,2.7664
129,550,18.157,6.2486
696,968,16.266,3.4231
313,446,19.391,7.1584
536,684,23.539,1.5529
393,1357,28.537,3.0352
627,654,23.334,5.5267
182,1299,20.895,3.9113
1084,1274,15.37,4.3767
1084,1312,11.507,4.3788
550,1096,10.812,5.1113
415,687,27.475,1.9199
41,313,15.13,8.6561
180,301,29.665,4.4699
418,641,22.421,3.9256
334,1497,19.972,2.3146
334,687,25.228,4.8488
393,687,26.996,4.7213
446,1391,21.566,2.758
752,1148,20.813,4.5256
238,752,24.365,5.1124
564,940,26.827,3.5844
525,744,19.33,3.2318
1016,1173,18.893,3.3555
311,893,13.509,5.9687
893,1068,26.691,2.4278
334,1622,18.437,2.7633
497,696,9.8453,7.0189
326,771,26.887,4.9698
709,1525,15.687,3.886
72,1525,22.855,3.6164
203,822,18.993,6.4268
244,1133,27.147,3.0647
311,418,14.756,6.2366
822,1343,24.018,2.9647
1275,1409,14.982,4.5126
129,733,31.825,3.0457
33,470,31.925,0.74122
301,418,33.715,4.8429
1173,1304,11.063,4.4825
634,641,11.149,6.6361
683,1426,17.095,3.9651
893,1387,12.703,3.9541
244,835,16.888,6.715
244,1413,13.271,4.7849
1497,1622,9.8343,2.4661
771,1388,9.2739,5.4489
190,330,25.029,6.5238
62,130,29.644,3.6379
971,1316,11.112,4.0172
822,1206,21.088,3.0191
9,483,17.983,5.3779
1068,1387,13.918,4.0735
98,199,18.634,6.5989
357,470,14.528,6.5507
654,1055,12.198,6.3543
736,1138,21.803,4.9138
640,736,13.959,6.1483
296,932,24.85,4.416
296,914,19.862,5.6191
110,444,29.712,6.6036
965,1497,17.513,3.0134
683,917,21.627,5.0647
199,313,29.261,5.3366
434,1581,14.037,4.2286
362,654,11.469,6.391
182,1450,29.33,4.1284
303,848,25.351,2.7458
822,965,21.336,4.9812
522,1408,14.314,4.3269
72,1388,28.95,4.4464
529,1412,19.922,3.9305
612,1138,21.68,1.3987
779,1450,26.371,0.38241
315,1450,32.374,0.48982
889,1316,14.359,4.7672
822,1304,17.977,3.0165
301,483,14.18,6.5432
297,965,24.721,2.851
683,1231,17.697,5.2765
1001,1084,11.562,5.6092
9,577,34.507,5.1276
199,683,32.93,3.4409
663,1622,20.91,3.836
663,1182,24.816,3.1141
238,357,28.503,1.1265
41,1334,23.034,3.9718
296,362,16.529,8.0468
1392,1561,7.8085,4.4281
782,971,28.79,2.8125
203,525,20.247,4.2034
965,1091,19.853,4.283
1275,1413,19.878,2.4039
1275,1408,14.031,3.3841
810,1096,20.481,4.655
602,790,21.624,2.3229
1066,1566,21.318,3.5752
612,736,29.282,3.3446
362,914,11.857,5.5418
822,1173,14.268,5.1965
244,780,18.659,6.6192
1295,1413,12.672,4.6405
199,1068,27.643,5.4079
602,684,18.52,4.3959
321,857,27.74,4.6465
1055,1566,14.691,4.2302
330,665,24.642,2.1837
165,1153,12.677,6.0909
147,1561,23.863,3.2949
634,1571,17.942,1.4924
1231,1571,12.539,3.6839
822,1091,16.582,3.8092
577,1460,17.05,3.3385
810,1460,17.151,3.5826
790,857,21.887,3.9783
302,536,27.295,5.9926
1055,1066,17.69,2.7758
782,889,25.757,1.3346
244,1312,20.189,2.3999
276,1169,25.352,2.6931
276,1094,28.126,1.91
887,917,17.076,5.4351
321,470,29.758,2.3736
45,446,26.499,4.5135
536,694,21.035,2.1463
72,122,49.066,4.8366
1412,1572,19.212,2.3985
529,1065,19.431,5.082
9,311,34.145,6.853
368,1241,16.957,4.1693
1001,1241,23.075,3.0859
199,887,32.65,3.5261
687,968,15.735,5.6574
199,230,34.49,6.5267
522,694,23.855,5.4503
470,846,18.65,5.5914
123,330,30.628,5.1763
1153,1450,14.09,5.3204
244,276,26.965,4.0999
129,602,14.216,6.6911
230,446,23.802,7.7041
230,313,14.553,6.8743
694,1388,12.571,4.3325
1138,1412,17.525,3.0075
782,1316,26.683,4.2276
1094,1121,16.773,4.0651
470,857,24.137,4.1253
330,671,17.15,5.1608
621,786,28.065,3.7708
368,1274,22.826,5.0346
9,893,29.718,1.7999
1001,1295,11.155,4.3742
733,1121,30.491,2.8478
41,193,27.81,4.1445
1065,1138,19.464,3.5624
654,914,15.175,4.1472
907,1066,25.537,3.5858
621,845,28.17,1.0837
848,1084,28.135,4.6581
311,641,24.614,3.8559
1016,1284,14.108,3.7499
522,807,24.431,4.526
357,1096,17.374,4.2654
324,1357,26.119,2.3953
302,771,19.642,4.9338
122,771,23.885,3.3428
1065,1412,16.968,3.7655
914,1055,14.271,4.33
368,848,38.547,2.6835
780,1001,16.119,3.2184
857,1096,13.28,4.4411
324,393,26.575,2.6626
9,418,34.552,3.4736
1093,1289,20.902,3.5279
577,1203,18.78,3.7382
129,1121,23.778,5.0769
45,238,12.964,8.5268
1202,1561,14.557,3.9308
444,685,15.59,6.0216
685,806,23.225,3.3711
191,1571,28.217,3.9531
1091,1173,11.384,6.0366
683,887,13.161,5.6941
1068,1460,14.574,3.9576
129,857,26.395,4.15
45,357,26.684,3.9521
232,324,24.263,3.8805
1566,1581,13.608,3.9002
110,525,25.996,5.493
50,1061,26.901,4.1521
917,1289,18.539,4.4828
1068,1203,12.323,4.4337
1203,1387,11.051,4.2433
302,694,27.335,1.757
165,1065,26.052,5.652
612,621,37.843,2.9575
1275,1295,20.268,3.9802
98,313,19.022,6.676
694,771,18.53,1.3553
752,1391,23.135,2.1349
671,1194,11.393,5.3083
84,1194,20.166,5.3474
634,1061,17.827,4.2927
1091,1284,10.227,4.3872
244,1001,22.603,1.74
663,696,14.329,4.7999
1202,1316,17.834,3.26
1203,1460,11.466,4.2401
199,1463,23.524,4.4326
663,1497,25.804,1.3038
160,522,27.61,4.4702
160,497,12.124,7.8576
87,664,42.512,4.5328
203,744,23.068,3.119
191,634,22.938,4.4537
663,968,16.494,5.618
165,621,26.213,3.6074
435,621,18.497,5.2496
191,641,11.178,6.9298
807,1001,28.036,3.7391
357,857,17.365,3.631
522,777,17.189,4.6695
193,1466,19.993,4.0234
45,752,19.481,4.8294
849,1334,25.355,3.3783
1213,1299,12.315,4.2768
296,664,31.592,3.2705
180,1561,23.241,3.6406
311,1387,18.278,3.4392
244,1295,16.674,4.4854
663,687,14.134,4.957
602,857,22.948,4.5901
182,1213,25.577,5.0847
147,621,39.853,2.9221
507,744,14.692,5.4278
439,687,18.445,5.3201
701,777,23.612,0.83901
694,777,18.454,5.8533
302,602,30.742,2.7912
41,230,21.672,5.3178
303,1020,21.96,6.6625
507,525,11.855,7.6152
418,483,30.206,4.6358
334,704,33.609,4.8268
550,857,17.649,4.9833
324,439,15.198,5.8807
564,1308,32.671,2.0434
362,1308,25.103,1.2483
744,988,11.066,6.0425
641,879,23.348,3.504
311,879,15.916,6.811
311,577,34.138,4.3316
1068,1463,18.086,2.5568
84,966,22.843,4.2556
130,966,16.156,3.8594
621,1202,32.593,3.8382
999,1087,22.972,3.8948
203,1500,25.446,3.608
191,418,25.704,4.816
191,311,23.13,5.4951
360,1016,20.563,2.944
879,1387,20.565,4.0422
783,1241,18.831,4.9563
199,1067,24.583,5.6791
45,846,31.611,4.3175
147,1202,30.611,2.221
782,999,14.275,5.3164
303,999,30.012,2.3558
110,1500,20.53,4.2532
525,1500,14.399,4.1725
400,483,21.384,5.65
400,418,33.394,5.01
449,683,22.153,3.1474
160,807,22.342,5.4522
230,1067,25.161,5.4412
104,446,28.898,4.1538
473,709,28.024,2.6055
646,1391,24.973,2.1217
473,1525,21.023,2.9304
147,1207,26.93,4.033
988,1304,14.834,3.3202
360,368,13.342,6.3887
104,230,12.417,9.1322
45,104,16.214,6.9082
694,1589,13.978,3.4651
536,1589,26.53,0.26936
646,1334,30.311,0.56314
1412,1640,15.1,2.51
84,330,30.489,1.5677
182,1639,33.829,2.1618
203,988,21.11,4.7192
547,848,33.164,5.4689
360,1284,13.19,5.3717
368,783,19.836,6.2551
142,1334,31.946,2.6381
41,142,24.555,5.106
621,1153,27.939,4.0211
203,1310,13.275,3.8876
360,1173,25.022,3.4823
368,547,35.957,5.0813
368,1284,20.003,3.8321
105,311,15.629,7.8395
311,1203,24.874,5.6439
887,1289,15.354,5.1946
324,968,23.155,4.9526
646,752,25.154,4.1743
1581,1592,13.273,2.3951
434,1592,23.804,2.8008
1316,1639,16.628,1.8076
685,744,22.322,3.2782
988,1173,13.949,4.9778
783,807,19.901,3.7169
704,1497,21.849,3.6472
142,849,18.126,5.6098
72,1430,31.251,2.4672
72,1499,30.483,4.1239
435,1207,19.395,0.99719
144,1087,31.703,0.27214
782,947,19.253,5.1645
303,947,23.121,3.4036
191,1061,27.716,4.9998
547,1084,24.144,4.4724
368,1084,26.398,2.4545
9,105,39.881,6.0729
449,1463,14.877,4.1789
497,623,14.843,3.8069
313,1067,21.366,4.9166
302,1589,17.685,3.1992
326,1430,39.867,4.8621
326,1499,35.961,3.9806
1388,1499,10.955,3.0981
122,302,12.747,8.1027
1055,1581,20.761,3.5292
191,1231,29.789,3.5046
1068,1265,12.539,4.6829
1265,1460,10.249,3.9548
522,742,24.886,3.3463
98,1067,12.909,6.3027
41,71,29.767,4.3584
330,1194,24.566,1.4383
296,1308,16.713,4.7251
203,507,20.26,3.9036
356,780,28.504,3.7497
356,1001,29.716,4.9542
742,1408,22.38,3.4712
857,1590,16.146,3.9954
71,313,22.765,6.5908
646,849,10.756,6.6291
301,400,11.52,8.7675
783,1001,34.402,2.1083
1291,1497,18.758,2.9665
623,807,16.084,5.386
1121,1275,16.642,2.0893
602,1590,18.991,3.5549
45,470,27.718,4.2905
621,736,36.865,2.7874
621,1207,25.155,4.6297
180,1207,22.705,4.9169
144,999,14.787,5.9737
87,1486,24.467,2.8576
822,988,19.421,3.4442
128,244,17.965,6.8427
449,879,14.246,4.9972
302,1388,21.949,2.7824
736,1412,24.712,0.86752
947,1020,14.543,6.0859
444,507,22.92,3.1894
1454,1500,9.469,4.2227
311,483,25.818,2.3127
244,356,31.381,5.1654
590,1084,27.704,0.27395
449,1231,21.088,1.8293
196,1466,26.151,4.2736
736,1065,21.598,3.5312
640,1066,24.258,2.2025
685,988,21.042,3.8636
191,879,20.937,4.5258
368,590,35.613,3.5914
590,1001,28.676,3.2944
105,577,39.698,2.063
704,965,21.1,3.4038
965,1291,17.508,3.345
942,1275,21.383,2.678
1203,1265,10.571,4.7726
663,1086,23.583,5.4788
160,696,23.284,2.2408
1055,1550,13.26,3.2445
62,868,25.022,4.2861
182,1616,31.244,2.0283
507,988,9.07,6.2298
356,1084,29.842,1.212
623,696,22.123,3.1966
949,1275,16.379,3.6489
949,1121,11.028,5.8008
550,602,25.336,3.264
439,892,23.107,3.9981
232,892,22.949,5.0494
180,1202,28.926,4.9404
144,685,29.407,2.868
999,1020,24.97,0.4916
160,623,21.444,6.3173
160,968,28.014,4.7999
98,230,24.803,3.155
182,277,36.813,3.4534
1616,1639,10.57,2.6827
547,1001,29.652,4.2861
602,775,20.123,4.9816
671,1098,16.489,5.5684
1288,1316,17.299,2.3173
1173,1284,18.539,2.4403
191,449,33.339,5.5455
835,942,26.989,1.3338
244,942,17.805,5.5211
887,1054,17.991,3.4473
98,1054,15.281,5.0087
160,777,28.623,5.5828
302,775,20.341,5.3296
232,1471,22.32,4.8727
130,719,22.671,4.3505
1550,1581,15.459,2.3022
1066,1550,15.418,2.809
296,654,22.055,3.1791
621,1047,10.39,6.4183
1450,1616,12.512,2.3191
1202,1207,18.882,3.6417
525,1454,11.749,4.1696
203,1454,22.519,4.2739
507,685,20.705,5.1514
356,547,16.377,5.7919
71,193,18.478,6.4446
1388,1589,15.823,2.6951
324,473,25.474,6.599
203,1173,24.905,2.9935
602,1121,21.586,4.6686
193,196,21.802,7.3399
72,1227,40.004,3.3549
1065,1640,22.643,2.274
330,1098,13.337,4.1927
736,1047,30.017,4.0489
621,1065,29.642,2.8216
277,1213,22.311,4.8785
1202,1639,16.008,1.9655
144,1020,16.69,6.0595
1145,1231,11.791,3.9534
623,783,23.521,4.3797
942,949,9.5681,6.5537
357,792,12.921,5.7456
110,868,27.38,5.8441
211,1213,24.857,1.6256
191,1145,27.42,6.6106
704,993,27.066,4.4032
792,857,15.126,6.5158
777,1062,14.593,5.7917
314,1471,31.968,1.5859
122,941,18.931,5.354
966,1194,16.063,2.8328
916,1153,14.263,5.6013
525,1404,12.014,4.2731
1086,1291,14.792,5.1267
324,892,18.415,3.9445
846,941,33.126,2.0618
165,916,24.879,2.7961
277,1450,23.543,3.8588
